Simulated Flow Values
707.84
621.16
610.15
595.79
721.02
716.22
595.79
602.22
723.81
523.0
578.39
734.29
641.97
566.51
658.49
665.73
621.11
610.94
616.58
593.16
665.4
617.91
639.6
688.09
570.25
632.97
593.74
645.84
707.39
679.36
553.96
571.52
635.47
617.9
557.93
597.46
689.58
585.15
621.95
699.23
674.21
616.05
567.96
665.54
644.55
655.56
678.36
591.24
631.79
657.94
592.42
674.87
620.97
573.36
604.04
597.79
646.2
609.78
595.96
600.0
653.37
633.12
575.23
677.12
643.6
602.97
690.7
552.76
730.09
646.81
625.34
577.48
668.81
688.33
694.87
717.49
703.9
679.26
716.1
644.5
681.21
633.6
734.75
618.62
654.35
644.59
699.02
669.2
672.88
600.3
563.26
738.72
547.52
676.93
610.09
707.94
693.48
651.61
644.33
653.5
610.34
704.08
587.45
690.55
573.04
717.41
599.25
660.46
618.03
665.41
654.28
606.67
644.38
688.16
624.03
687.85
714.84
641.71
631.79
652.23
624.89
606.9
677.97
615.25
615.11
673.49
627.48
627.03
699.36
631.24
660.61
587.54
649.35
594.45
614.29
628.9
635.34
642.97
573.71
614.62
642.39
580.91
645.83
644.69
591.39
630.73
637.82
737.41
623.03
625.15
577.15
680.03
635.46
675.64
616.32
652.13
632.59
701.99
694.02
582.23
579.3
633.21
587.43
591.54
639.3
688.06
641.26
601.97
619.06
584.88
634.31
655.9
654.07
641.21
685.65
678.43
634.62
569.3
593.19
626.94
587.4
686.13
592.52
608.08
637.69
678.51
722.82
651.66
636.34
679.04
659.06
642.69
599.61
673.13
591.96
598.06
582.25
673.59
745.49
588.71
657.41
623.94
596.98
711.85
728.38
627.88
655.03
646.46
726.87
632.81
628.64
653.78
670.05
702.34
659.24
712.9
640.87
758.28
627.42
613.06
661.5
628.84
685.97
639.32
565.66
681.88
610.37
591.4
659.36
720.16
617.6
646.34
746.87
670.79
559.22
625.51
598.84
629.5
686.89
594.37
488.66
650.55
659.7
647.03
653.3
640.45
691.61
583.29
685.52
682.23
690.86
674.69
597.41
603.7
632.74
658.21
650.87
559.29
640.76
603.77
679.81
732.25
614.43
613.16
641.18
682.52
690.32
620.88
687.76
652.21
721.03
684.19
662.14
669.0
586.71
633.75
649.84
564.95
666.05
593.85
625.02
623.52
695.39
625.16
672.05
630.1
675.82
541.93
641.45
662.43
650.21
623.97
634.8
667.95
787.43
539.19
681.73
623.03
597.99
727.55
571.66
696.46
586.35
617.08
654.76
606.84
670.65
599.31
675.85
671.68
563.62
738.74
677.71
778.78
663.87
658.39
661.06
643.28
538.18
563.31
683.56
692.58
661.75
703.87
574.87
626.69
645.74
664.73
580.42
635.83
664.74
634.36
612.79
646.2
740.41
737.89
602.83
647.26
609.13
664.5
711.1
680.29
737.48
623.71
728.87
658.61
660.44
610.56
552.47
623.15
603.43
750.76
597.53
705.06
584.89
597.63
702.4
655.76
636.26
668.67
662.01
542.41
626.43
643.73
637.33
553.56
660.1
628.59
657.55
577.18
683.96
643.58
729.82
635.88
644.62
640.45
686.84
633.87
656.81
712.17
646.15
570.58
615.87
666.79
650.0
662.76
749.66
561.8
635.1
672.69
635.39
673.88
659.9
592.74
596.98
681.64
615.18
622.75
572.23
645.73
713.05
665.96
694.44
693.72
727.67
601.17
686.36
607.57
589.16
725.73
563.39
618.36
569.28
574.23
678.1
623.74
657.07
640.35
632.16
648.6
560.79
639.59
630.03
620.77
695.67
630.84
616.98
629.54
702.79
679.3
594.89
663.78
788.51
584.14
697.89
545.68
558.06
741.28
530.67
670.4
580.46
586.33
545.83
663.44
665.55
569.01
720.95
668.02
617.7
582.17
673.87
605.59
603.3
635.92
588.67
601.58
599.47
601.66
617.69
634.13
656.45
519.19
682.22
672.74
643.79
660.9
683.35
643.41
610.39
688.37
629.67
633.46
613.25
581.17
612.73
628.75
570.93
576.27
603.34
621.66
633.48
710.37
542.27
626.3
694.17
541.96
732.54
561.46
649.97
575.08
613.02
619.55
652.14
688.17
641.43
619.7
615.15
677.0
612.41
649.26
570.13
611.75
695.92
600.68
626.67
617.75
603.49
593.79
615.06
684.04
647.49
673.98
654.96
684.62
706.85
677.59
696.74
699.81
626.94
614.64
655.26
619.45
669.48
607.53
684.71
589.71
717.26
684.69
645.51
566.77
574.87
687.08
655.13
651.72
617.16
635.26
676.7
619.73
631.38
575.49
588.29
579.1
677.02
651.11
639.51
659.58
630.19
686.54
610.88
677.93
667.73
617.02
661.95
629.35
770.96
684.42
654.37
609.81
660.25
586.86
655.23
698.28
641.08
671.65
567.15
633.91
622.72
571.11
606.27
570.92
619.48
624.71
607.62
654.68
604.51
666.75
644.59
654.45
714.42
639.74
666.22
582.31
656.53
573.62
591.06
696.71
664.36
645.19
579.64
657.03
670.85
701.12
704.74
661.62
667.22
628.74
546.5
616.04
598.11
645.6
543.25
576.09
657.56
602.91
546.76
563.17
752.0
595.22
647.63
612.98
634.89
631.92
580.68
631.67
622.99
627.16
632.81
642.88
616.11
662.67
646.47
642.33
684.42
541.16
594.53
620.89
649.72
609.61
592.92
606.47
622.84
671.75
630.58
575.18
695.3
672.8
616.75
700.52
607.7
673.6
670.93
740.06
566.02
599.88
723.57
616.42
649.78
622.16
687.25
602.37
593.23
596.54
639.94
712.49
604.89
682.05
690.11
741.76
626.28
648.36
649.69
535.44
621.44
685.9
601.63
564.87
602.12
542.0
663.84
560.95
646.64
677.9
590.89
646.68
609.21
610.84
626.85
668.08
686.92
606.91
669.13
603.3
574.53
674.39
716.07
718.6
625.49
686.51
671.26
733.47
600.44
576.24
689.54
595.35
664.87
668.56
634.83
706.59
635.14
611.32
648.16
678.06
587.68
596.33
662.71
575.36
616.92
633.34
691.27
560.9
591.89
579.55
667.03
630.22
665.54
627.47
636.61
644.26
657.52
640.59
631.96
640.06
690.03
600.01
644.75
699.87
632.39
644.56
647.93
633.33
687.58
635.09
662.15
694.93
633.64
695.48
668.24
678.44
702.73
667.35
688.22
654.99
717.6
585.5
598.89
663.32
622.58
696.67
705.21
601.69
657.16
647.17
594.67
570.72
552.67
632.28
660.89
575.76
604.51
666.14
712.15
604.31
559.95
636.29
657.43
707.13
579.29
599.28
696.22
628.44
694.21
633.72
679.72
660.83
568.89
633.09
710.12
642.86
669.32
613.29
630.86
640.16
648.35
693.38
644.76
621.99
670.28
663.69
592.66
562.44
641.51
629.07
590.84
634.59
632.74
647.27
669.49
625.85
660.55
593.96
637.62
526.95
627.71
637.58
687.62
594.91
642.22
627.48
597.58
667.46
630.65
635.37
651.37
674.38
620.3
647.56
634.2
546.98
693.01
605.84
632.22
699.27
710.07
720.83
654.59
554.7
595.83
549.35
680.57
604.24
565.11
683.82
604.76
674.9
636.43
593.46
646.53
580.46
647.72
639.0
626.75
705.32
528.79
638.18
535.14
609.4
601.93
653.81
555.79
703.36
722.34
577.11
724.93
630.54
660.06
682.9
650.55
607.37
658.51
630.8
703.46
683.86
590.4
628.4
617.65
611.75
738.14
674.58
702.9
710.34
593.94
616.54
616.73
669.03
592.14
563.29
577.21
735.96
677.3
614.95
661.69
628.47
659.44
667.95
622.17
739.64
654.86
703.41
665.29
592.91
586.56
649.13
690.19
760.33
592.98
605.05
645.67
556.09
675.07
591.22
618.52
782.31
713.42
681.63
561.39
630.63
667.77
685.67
573.06
662.79
545.04
623.44
667.7
644.49
683.32
630.4
625.84
634.32
640.39
666.9
728.91
522.15
628.74
629.36
566.64
706.47
639.47
722.41
665.1
612.99
727.55
627.0
535.88
645.91
597.05
615.64
650.31
547.11
776.17
617.35
600.51
637.1
606.18
634.35
627.35
695.28
664.69
647.45
568.08
657.16
626.73
641.86
570.91
670.47
623.84
763.75
668.77
644.92
621.37
545.91
728.64
669.93
597.28
717.6
648.87
666.65
588.43
698.78
644.16
658.01
605.41
702.74
695.64
677.03
687.92
640.06
591.92
606.7
680.36
686.66
676.56
588.49
651.82
641.27
631.69
662.95
677.86
577.98
611.36
578.69
700.51
628.97
705.48
522.57
679.59
687.22
710.65
615.08
698.94
567.85
