0 hour,1 hour,2 hour,3 hour,4 hour,5 hour,6 hour,7 hour,8 hour,9 hour,10 hour,11 hour,12 hour,13 hour,14 hour,15 hour,16 hour,17 hour,18 hour,19 hour,20 hour,21 hour,22 hour,23 hour
1.7374831438064575,1.7553527355194092,1.7918446063995361,1.3119163513183594,1.160912275314331,1.2651424407958984,1.391412377357483,1.5090954303741455,1.645222544670105,1.7554481029510498,1.7949458360671997,1.3125709295272827,1.1647588014602661,1.2941474914550781,1.4386191368103027,1.6026360988616943,1.7395347356796265,1.8026598691940308,1.8032256364822388,1.3087446689605713,1.1640729904174805,1.2956035137176514,1.426820993423462,1.5891603231430054
1.4236834049224854,1.7200727462768555,1.767885446548462,1.3104617595672607,1.1346510648727417,1.2062759399414062,1.2345860004425049,1.271270751953125,1.5943782329559326,1.81613290309906,1.7903852462768555,1.162298560142517,0.9872636198997498,1.0660955905914307,1.2444250583648682,1.62320876121521,1.8313039541244507,1.8321601152420044,1.8243497610092163,1.402815580368042,1.2427306175231934,1.2064268589019775,1.356499433517456,1.3761718273162842
1.348944902420044,1.6945652961730957,1.7546164989471436,1.1759732961654663,1.0759528875350952,1.146636724472046,1.1750719547271729,1.201390266418457,1.5215973854064941,1.789030909538269,1.762154221534729,1.1146438121795654,0.9383768439292908,1.011107087135315,1.1831990480422974,1.567840814590454,1.8348549604415894,1.825721025466919,1.8319544792175293,1.3884576559066772,1.228435754776001,1.1374768018722534,1.3000776767730713,1.308582067489624
1.6410406827926636,1.7633190155029297,1.8086587190628052,1.3230010271072388,1.193956732749939,1.3192996978759766,1.4326729774475098,1.5402483940124512,1.6127303838729858,1.739518404006958,1.7677809000015259,1.2350987195968628,1.1047418117523193,1.1983838081359863,1.3248547315597534,1.4791290760040283,1.6403244733810425,1.743168592453003,1.772631049156189,1.280146598815918,1.132179856300354,1.2369650602340698,1.3903570175170898,1.4947842359542847
1.6320559978485107,1.7369047403335571,1.7555546760559082,1.1750441789627075,1.0718148946762085,1.1725901365280151,1.2780109643936157,1.396631121635437,1.5522626638412476,1.735372543334961,1.7609782218933105,1.2372651100158691,1.1047805547714233,1.2079684734344482,1.3345346450805664,1.4936232566833496,1.6430330276489258,1.7499998807907104,1.7866687774658203,1.3132716417312622,1.1336888074874878,1.2047045230865479,1.3283665180206299,1.479604721069336
1.314162254333496,1.6829731464385986,1.7511769533157349,1.1545233726501465,1.0453115701675415,1.1231626272201538,1.1481331586837769,1.1697098016738892,1.4908568859100342,1.7552677392959595,1.7637146711349487,1.0911718606948853,0.9188528656959534,0.9885850548744202,1.1569570302963257,1.5554503202438354,1.834690809249878,1.8247127532958984,1.8327523469924927,1.3815842866897583,1.221583604812622,1.1143113374710083,1.268846869468689,1.2804327011108398
1.5216737985610962,1.736891746520996,1.7895365953445435,1.3095190525054932,1.1652405261993408,1.2863341569900513,1.317345380783081,1.356682300567627,1.6569268703460693,1.8143619298934937,1.7959848642349243,1.316085934638977,1.0551140308380127,1.137592077255249,1.324621319770813,1.661937952041626,1.831342339515686,1.8440639972686768,1.8382154703140259,1.4188461303710938,1.2587196826934814,1.2601821422576904,1.434360146522522,1.4617382287979126
1.5335286855697632,1.7420525550842285,1.7755897045135498,1.3076958656311035,1.164087176322937,1.2929115295410156,1.3547359704971313,1.3688514232635498,1.6733880043029785,1.811979055404663,1.789776086807251,1.3153536319732666,1.0644015073776245,1.1477282047271729,1.327932596206665,1.6657378673553467,1.8314636945724487,1.8459254503250122,1.8390833139419556,1.4208959341049194,1.2607663869857788,1.266512393951416,1.443163275718689,1.4738987684249878
1.4099940061569214,1.7144349813461304,1.7641069889068604,1.2957836389541626,1.1320796012878418,1.1940279006958008,1.2237166166305542,1.258550763130188,1.5810245275497437,1.813873529434204,1.7896620035171509,1.1535530090332031,0.9782848358154297,1.055721640586853,1.2330715656280518,1.6173707246780396,1.8311569690704346,1.8305940628051758,1.8233133554458618,1.400294542312622,1.2402185201644897,1.180354118347168,1.3438001871109009,1.3630878925323486
1.64439857006073,1.763562798500061,1.8161364793777466,1.3248646259307861,1.1955993175506592,1.321170449256897,1.4370919466018677,1.5478179454803467,1.61805260181427,1.7400078773498535,1.7695709466934204,1.2465652227401733,1.1090694665908813,1.2045457363128662,1.3276902437210083,1.4795770645141602,1.6400203704833984,1.7447384595870972,1.7744039297103882,1.2954332828521729,1.1328679323196411,1.2467893362045288,1.3982727527618408,1.5078240633010864
1.7075401544570923,1.7470992803573608,1.7749773263931274,1.311647891998291,1.1348036527633667,1.2432550191879272,1.344806432723999,1.4646575450897217,1.6248576641082764,1.7480995655059814,1.7854363918304443,1.3123174905776978,1.1560566425323486,1.270208716392517,1.4034732580184937,1.5733166933059692,1.7380049228668213,1.7703373432159424,1.7864197492599487,1.3107377290725708,1.164276361465454,1.2864389419555664,1.4036242961883545,1.5668740272521973
1.792330265045166,1.8040937185287476,1.8169457912445068,1.310980200767517,1.18108069896698,1.3145885467529297,1.456941843032837,1.5971423387527466,1.757490873336792,1.8003063201904297,1.8161497116088867,1.3229645490646362,1.190903902053833,1.330755352973938,1.4882985353469849,1.6601535081863403,1.817653775215149,1.8238686323165894,1.8192150592803955,1.3401377201080322,1.1996480226516724,1.3266539573669434,1.4853081703186035,1.6540141105651855
1.4849997758865356,1.729276418685913,1.7885138988494873,1.3110510110855103,1.157947063446045,1.2586380243301392,1.286352515220642,1.3238836526870728,1.6319077014923096,1.8246057033538818,1.8050307035446167,1.247757077217102,1.0248992443084717,1.111498475074768,1.297329068183899,1.6493357419967651,1.8310080766677856,1.8387775421142578,1.835116982460022,1.4130985736846924,1.2529836893081665,1.2556360960006714,1.4109641313552856,1.4281985759735107
1.704094648361206,1.8002463579177856,1.8166683912277222,1.3372851610183716,1.2065142393112183,1.3336238861083984,1.4664313793182373,1.577302098274231,1.675463318824768,1.7477275133132935,1.7822141647338867,1.3125762939453125,1.1371396780014038,1.2490628957748413,1.3847806453704834,1.5340111255645752,1.6700061559677124,1.751779317855835,1.7919671535491943,1.3119828701019287,1.1516233682632446,1.2697035074234009,1.4146841764450073,1.5650993585586548
1.7923760414123535,1.824467658996582,1.825785517692566,1.374201774597168,1.235001564025879,1.371581792831421,1.5080835819244385,1.6486988067626953,1.7681597471237183,1.8047693967819214,1.80632746219635,1.3099377155303955,1.1725002527236938,1.3107455968856812,1.4487067461013794,1.618737816810608,1.7899500131607056,1.7790319919586182,1.8167539834976196,1.3082215785980225,1.1809414625167847,1.319766879081726,1.4836713075637817,1.6273993253707886
1.6372898817062378,1.73763906955719,1.7567249536514282,1.179458498954773,1.0791404247283936,1.1782135963439941,1.2851970195770264,1.40361750125885,1.5604541301727295,1.7364505529403687,1.7633826732635498,1.2551718950271606,1.1098989248275757,1.218168020248413,1.3410487174987793,1.5002667903900146,1.6464037895202637,1.7510966062545776,1.7903907299041748,1.3131937980651855,1.1348445415496826,1.2350190877914429,1.3326120376586914,1.479286789894104
1.7202973365783691,1.7491652965545654,1.7784103155136108,1.3117798566818237,1.1375482082366943,1.2448230981826782,1.3724100589752197,1.4734309911727905,1.6323869228363037,1.7491116523742676,1.789806842803955,1.3125922679901123,1.1601587533950806,1.2766623497009277,1.4071375131607056,1.5728528499603271,1.7429134845733643,1.7818734645843506,1.7849055528640747,1.3092135190963745,1.164692759513855,1.2867965698242188,1.4067180156707764,1.5690773725509644
1.6093593835830688,1.7500070333480835,1.7860783338546753,1.308655858039856,1.1812220811843872,1.3068994283676147,1.4193024635314941,1.5115118026733398,1.569605827331543,1.7318651676177979,1.754766821861267,1.1684244871139526,1.0613698959350586,1.169836401939392,1.2860016822814941,1.4430315494537354,1.6030060052871704,1.7374895811080933,1.7588590383529663,1.1824029684066772,1.0888981819152832,1.1936523914337158,1.3368844985961914,1.469980001449585
1.531429409980774,1.7409695386886597,1.7740468978881836,1.3082640171051025,1.1644777059555054,1.2813961505889893,1.3522679805755615,1.3656855821609497,1.6683074235916138,1.8117408752441406,1.7970101833343506,1.3157951831817627,1.061478853225708,1.1450309753417969,1.3265365362167358,1.664755940437317,1.8314322233200073,1.8453969955444336,1.8388534784317017,1.4203671216964722,1.2602384090423584,1.264893651008606,1.4406180381774902,1.4704440832138062
1.7415244579315186,1.7543692588806152,1.788988471031189,1.3116357326507568,1.145467758178711,1.2591196298599243,1.3842132091522217,1.4793891906738281,1.6407617330551147,1.7515875101089478,1.7940119504928589,1.3130360841751099,1.160783290863037,1.2941391468048096,1.4362512826919556,1.5873420238494873,1.7466470003128052,1.7990598678588867,1.7959071397781372,1.308286428451538,1.1647969484329224,1.2892212867736816,1.4315426349639893,1.5730286836624146
1.66061532497406,1.7420320510864258,1.7688570022583008,1.2779457569122314,1.1258596181869507,1.2128477096557617,1.324953317642212,1.445617437362671,1.605545997619629,1.745202898979187,1.7765741348266602,1.3115618228912354,1.1389206647872925,1.256773591041565,1.3986204862594604,1.565960168838501,1.7068610191345215,1.7547760009765625,1.7857574224472046,1.3131998777389526,1.1598777770996094,1.2570492029190063,1.3911103010177612,1.5439512729644775
1.6910030841827393,1.7896764278411865,1.816954255104065,1.3350818157196045,1.2045916318893433,1.3314281702041626,1.4621556997299194,1.5740814208984375,1.6556065082550049,1.7463905811309814,1.7787905931472778,1.3126980066299438,1.1346198320388794,1.246028184890747,1.3704261779785156,1.5070775747299194,1.6653525829315186,1.7516692876815796,1.7881696224212646,1.3124650716781616,1.1431300640106201,1.2679895162582397,1.4113078117370605,1.5599286556243896
1.7379101514816284,1.756263256072998,1.7920613288879395,1.3122228384017944,1.160312294960022,1.2665265798568726,1.393754005432129,1.5099726915359497,1.6467726230621338,1.757462978363037,1.7950698137283325,1.3115158081054688,1.16475510597229,1.295307993888855,1.434625506401062,1.6044336557388306,1.7593200206756592,1.8069337606430054,1.8051420450210571,1.309161901473999,1.1645820140838623,1.29723060131073,1.428668737411499,1.591194748878479
1.6097859144210815,1.7503160238265991,1.7862575054168701,1.3088152408599854,1.1813650131225586,1.3071787357330322,1.4196616411209106,1.5119285583496094,1.5701181888580322,1.7320058345794678,1.7547943592071533,1.1687357425689697,1.0617897510528564,1.170261263847351,1.2863686084747314,1.4433852434158325,1.6034181118011475,1.7375495433807373,1.7591304779052734,1.18378484249115,1.089378833770752,1.1940228939056396,1.3373461961746216,1.4704755544662476
1.6606496572494507,1.7420486211776733,1.768881916999817,1.2781752347946167,1.125913143157959,1.2128962278366089,1.3249993324279785,1.445697546005249,1.6056329011917114,1.7452266216278076,1.7766098976135254,1.3115627765655518,1.1389442682266235,1.256825566291809,1.3986797332763672,1.566013216972351,1.707055926322937,1.7548106908798218,1.785614252090454,1.3131972551345825,1.1598557233810425,1.2570921182632446,1.3911757469177246,1.5440733432769775
1.5843350887298584,1.7463688850402832,1.7948026657104492,1.3084092140197754,1.1790351867675781,1.3009178638458252,1.3858879804611206,1.4183050394058228,1.7446612119674683,1.8167402744293213,1.814516544342041,1.3117914199829102,1.1373525857925415,1.1876581907272339,1.3857215642929077,1.6797010898590088,1.8319483995437622,1.8461061716079712,1.8429100513458252,1.4283926486968994,1.2654229402542114,1.2919610738754272,1.464198112487793,1.526302695274353
1.8353151082992554,1.793290615081787,1.8336151838302612,1.398510217666626,1.2555384635925293,1.3961368799209595,1.536487102508545,1.6829863786697388,1.824253797531128,1.8235043287277222,1.8175315856933594,1.3401553630828857,1.2038966417312622,1.3458479642868042,1.498112678527832,1.6669318675994873,1.835288405418396,1.8243458271026611,1.8217525482177734,1.3457623720169067,1.2109010219573975,1.3561427593231201,1.516356348991394,1.6755372285842896
1.6175068616867065,1.732627511024475,1.7564958333969116,1.163916826248169,1.056913137435913,1.1588730812072754,1.2659481763839722,1.381813645362854,1.5364609956741333,1.7337685823440552,1.7560909986495972,1.2127349376678467,1.0909004211425781,1.1958476305007935,1.3255105018615723,1.4790372848510742,1.639235019683838,1.7472065687179565,1.779393196105957,1.3087295293807983,1.1305654048919678,1.1892694234848022,1.319453239440918,1.4741400480270386
1.7440077066421509,1.8077406883239746,1.8155477046966553,1.3506474494934082,1.2179820537567139,1.351351261138916,1.4845997095108032,1.597895622253418,1.6979070901870728,1.7595117092132568,1.7955141067504883,1.3107717037200928,1.1584054231643677,1.2864468097686768,1.4039298295974731,1.5710583925247192,1.7428648471832275,1.7623047828674316,1.783242106437683,1.3119746446609497,1.1650453805923462,1.2968261241912842,1.4484341144561768,1.5851210355758667
1.64033842086792,1.7382372617721558,1.757942795753479,1.1881940364837646,1.0835416316986084,1.1814162731170654,1.2885545492172241,1.4078720808029175,1.5648672580718994,1.737005352973938,1.7649332284927368,1.2669405937194824,1.1129411458969116,1.2217185497283936,1.344756007194519,1.504246473312378,1.649770975112915,1.7511898279190063,1.7924964427947998,1.3125557899475098,1.1361812353134155,1.2360954284667969,1.3365254402160645,1.483575701713562
1.7455496788024902,1.7708115577697754,1.7950948476791382,1.3132641315460205,1.157251238822937,1.2908329963684082,1.3972623348236084,1.5315359830856323,1.6661113500595093,1.75485360622406,1.782590389251709,1.3085075616836548,1.1649067401885986,1.3060829639434814,1.4449888467788696,1.615356206893921,1.7650656700134277,1.7889994382858276,1.816804051399231,1.3082388639450073,1.1708393096923828,1.3025201559066772,1.447073221206665,1.5989058017730713
1.7914952039718628,1.7690743207931519,1.7915863990783691,1.308496117591858,1.1671687364578247,1.306175947189331,1.4430428743362427,1.5644636154174805,1.7427910566329956,1.7966334819793701,1.7993501424789429,1.3084182739257812,1.1777430772781372,1.31695556640625,1.4734469652175903,1.635002613067627,1.7878327369689941,1.813045859336853,1.7916780710220337,1.3231056928634644,1.187192440032959,1.3125540018081665,1.4680743217468262,1.616263747215271
1.621817946434021,1.7518006563186646,1.8177013397216797,1.3205316066741943,1.189934492111206,1.3134769201278687,1.384945034980774,1.4517284631729126,1.757978081703186,1.818200945854187,1.8192334175109863,1.30766761302948,1.1606502532958984,1.2333958148956299,1.4132722616195679,1.6893842220306396,1.8320708274841309,1.846103549003601,1.8457573652267456,1.4336076974868774,1.2745683193206787,1.3053919076919556,1.4812263250350952,1.5610613822937012
1.6210238933563232,1.75133216381073,1.8176981210708618,1.3203344345092773,1.189758062362671,1.3132760524749756,1.3843920230865479,1.4511810541152954,1.757443904876709,1.8181002140045166,1.8191940784454346,1.3077808618545532,1.1607626676559448,1.2328351736068726,1.4128941297531128,1.6892287731170654,1.8320766687393188,1.846103549003601,1.8457331657409668,1.4335237741470337,1.2744834423065186,1.305126667022705,1.481022834777832,1.5605794191360474
1.6141570806503296,1.7532435655593872,1.787448763847351,1.3103498220443726,1.182739019393921,1.3094462156295776,1.4229236841201782,1.5168761014938354,1.574988842010498,1.7331990003585815,1.755239725112915,1.171683669090271,1.0658828020095825,1.1742169857025146,1.2900211811065674,1.4467557668685913,1.6072715520858765,1.7381712198257446,1.760483741760254,1.1974538564682007,1.0944815874099731,1.1969404220581055,1.341530680656433,1.4746040105819702
1.6907490491867065,1.7894421815872192,1.8169660568237305,1.3350133895874023,1.2045317888259888,1.33135986328125,1.4620344638824463,1.574025273323059,1.6547634601593018,1.746350884437561,1.7787091732025146,1.3126862049102783,1.1345431804656982,1.245937466621399,1.371921181678772,1.5067522525787354,1.6652615070343018,1.751633644104004,1.7880589962005615,1.3124808073043823,1.1430426836013794,1.267885446548462,1.4112709760665894,1.559751033782959
1.5439746379852295,1.7450004816055298,1.7792528867721558,1.308185338973999,1.166824460029602,1.2972081899642944,1.3580595254898071,1.380810022354126,1.6892552375793457,1.812326192855835,1.7819768190383911,1.3137602806091309,1.0738381147384644,1.1565768718719482,1.3372732400894165,1.668695330619812,1.8315893411636353,1.8461089134216309,1.8396910429000854,1.4224861860275269,1.2623547315597534,1.2723103761672974,1.448670744895935,1.5010544061660767
1.6404248476028442,1.738936424255371,1.7593382596969604,1.2016056776046753,1.0878350734710693,1.1840518712997437,1.291635274887085,1.4126509428024292,1.5697201490402222,1.7375303506851196,1.7666383981704712,1.2783502340316772,1.121002197265625,1.2266457080841064,1.347733736038208,1.5105409622192383,1.6555671691894531,1.75143563747406,1.7928391695022583,1.3121042251586914,1.1375588178634644,1.236838936805725,1.3413680791854858,1.4892176389694214
