Simulated Flow Values
63.8
120.1
139.1
163.32
78.84
108.16
43.36
159.8
149.26
89.2
129.44
142.43
101.77
77.79
151.55
99.62
63.66
78.69
175.12
163.21
115.09
113.12
100.22
82.97
89.63
145.53
130.15
105.39
81.22
106.43
144.47
123.29
224.74
68.92
41.48
88.66
86.19
69.1
111.72
111.64
97.43
91.36
103.85
67.28
53.08
132.82
47.64
59.08
91.69
98.59
69.56
120.89
79.0
77.69
91.33
75.93
106.19
119.15
82.34
61.98
128.27
67.99
193.02
167.16
67.34
66.54
74.96
92.06
133.15
153.14
125.32
147.48
88.08
107.7
78.91
91.95
145.48
107.58
113.85
67.75
80.91
94.89
85.06
59.74
40.58
186.66
154.52
89.74
117.66
112.63
80.54
115.43
116.12
79.42
121.24
90.81
92.21
112.13
94.32
27.09
85.28
124.52
116.32
97.12
73.85
56.49
101.43
152.99
101.89
44.2
61.91
62.44
92.67
142.75
91.85
104.33
153.64
148.3
72.17
89.74
125.13
71.31
55.12
72.15
110.35
116.63
28.48
99.41
117.46
90.6
104.81
88.47
41.57
85.83
104.35
33.5
112.5
55.24
35.24
85.07
76.94
99.83
88.05
79.57
146.51
124.99
72.25
62.26
160.23
81.19
127.24
87.97
90.24
87.19
107.01
78.68
118.62
84.77
60.07
90.96
87.93
182.34
94.6
135.26
129.83
127.66
141.47
155.58
94.22
62.57
110.79
144.48
169.59
69.55
122.88
88.35
83.52
125.9
90.14
72.27
97.6
163.72
115.48
168.34
42.2
115.19
72.45
131.35
92.82
162.15
126.23
102.13
100.49
156.45
144.07
131.92
126.93
110.58
71.03
115.8
140.99
104.65
64.72
108.03
100.19
114.97
83.73
64.51
74.85
80.29
70.32
125.84
133.22
71.22
64.1
101.52
120.33
93.85
117.41
87.3
106.99
102.91
109.53
97.41
82.03
33.8
110.18
167.78
156.94
94.21
62.81
63.41
65.87
59.9
107.89
138.62
160.22
178.51
123.72
86.22
189.06
22.77
59.58
124.69
87.09
64.19
155.09
128.32
139.2
110.22
84.05
102.96
120.3
140.44
75.18
69.08
113.91
75.7
91.98
115.05
77.09
122.21
72.35
96.85
92.69
104.82
111.97
158.06
96.32
104.09
115.49
119.14
101.98
126.32
121.84
113.58
98.98
63.13
143.89
94.47
104.97
73.65
34.48
122.04
123.03
118.9
82.49
61.66
80.34
60.27
107.4
98.88
139.25
180.25
96.34
159.75
96.96
82.74
92.51
100.38
60.27
121.18
121.22
140.93
95.49
134.64
74.41
92.76
83.09
66.41
86.09
131.09
97.36
93.45
44.23
122.26
75.0
117.15
80.71
178.49
58.35
80.97
112.13
49.12
90.2
76.48
80.53
76.14
127.43
60.46
58.76
68.56
68.39
50.35
48.43
155.75
137.62
5.82
79.71
50.89
101.69
74.21
125.07
145.4
115.77
66.66
81.91
138.66
161.37
80.16
104.33
67.63
132.27
152.52
25.57
91.15
126.77
95.81
80.72
145.79
121.52
119.07
139.29
144.47
143.37
121.99
131.02
111.1
144.4
142.12
78.1
86.89
34.04
116.44
88.14
122.27
86.06
156.33
73.56
74.2
59.01
83.42
137.42
169.94
168.19
70.41
37.63
98.5
104.6
143.11
68.78
34.03
46.85
171.05
119.07
121.88
151.86
77.81
99.72
61.85
69.7
88.87
157.39
73.53
111.49
104.55
164.5
114.38
122.33
55.66
106.73
90.47
61.46
56.98
72.94
44.01
64.6
174.17
105.99
134.46
106.59
45.97
141.37
189.45
163.1
154.82
89.01
100.48
124.69
126.9
79.26
139.8
67.41
42.6
114.16
158.23
141.42
86.5
110.74
68.01
55.7
160.35
180.81
126.33
160.46
87.13
126.56
124.5
