12 hour
1.7106138467788696
1.7801647186279297
1.7882214784622192
1.451369285583496
1.535954236984253
1.8010867834091189
1.8190821409225464
1.7045007944107056
1.7671393156051636
1.6619004011154177
1.743252158164978
1.7494220733642578
1.7731701135635376
1.79518723487854
1.77479887008667
1.8165119886398315
1.81907320022583
1.826784610748291
1.805826187133789
1.3488537073135376
1.8179562091827397
1.7353408336639404
1.640515685081482
1.79162859916687
1.8196150064468384
1.7170889377593994
1.7435166835784912
1.7771899700164795
1.7416226863861084
1.6394165754318235
1.7517696619033811
1.7195512056350708
1.5108059644699097
1.7795439958572388
1.788769245147705
1.736811280250549
1.7545393705368042
1.75937020778656
1.8201067447662356
1.7821909189224243
1.7839491367340088
1.81999671459198
1.7261769771575928
1.767842173576355
1.7299734354019165
1.786248803138733
1.7892922163009644
1.7484198808670044
1.7865701913833618
1.7708300352096558
1.730571746826172
1.7484506368637085
1.8164246082305908
1.8296658992767332
1.700278401374817
1.7960740327835083
1.7299015522003174
1.7818466424942017
1.8144129514694212
1.8195735216140747
1.819628357887268
1.733649492263794
1.786274790763855
1.7957496643066406
1.7294915914535522
1.7422200441360474
1.7366660833358765
1.7595348358154297
1.7717503309249878
1.7329939603805542
1.7372335195541382
1.8177814483642576
1.74760103225708
1.7889392375946045
1.818763375282288
1.743452072143555
1.7316594123840332
1.739260196685791
1.7407230138778689
1.8373433351516724
1.7293304204940796
1.743082880973816
1.7532806396484375
1.7532306909561155
1.724191188812256
1.7377924919128418
1.7308868169784546
1.7532806396484375
1.7307943105697632
1.8204851150512693
1.773135781288147
1.7761110067367554
1.7407230138778689
1.7363454103469849
1.8036010265350344
1.7587013244628906
1.7594574689865112
1.786537528038025
1.793768048286438
1.8122175931930544
1.7838996648788452
1.776302933692932
1.5509662628173828
1.7527377605438232
1.7553001642227173
1.7135951519012451
1.7927902936935425
1.786274790763855
1.7913541793823242
1.74615478515625
1.827412247657776
1.740679383277893
1.58691668510437
1.738053798675537
1.7359756231307983
1.7746905088424685
1.8170921802520752
1.7255122661590576
1.788358449935913
1.8221399784088133
1.7198151350021362
1.726773023605347
1.584818959236145
1.7376947402954102
1.7745860815048218
1.8197576999664309
1.7747507095336914
1.7715216875076294
1.7417713403701782
1.7711803913116455
1.7778769731521606
1.7514711618423462
1.772342085838318
1.613215088844299
1.7666223049163818
1.7733733654022217
1.828046441078186
1.7889554500579834
1.5703567266464231
1.7771204710006714
1.7380141019821167
1.438353419303894
1.75758957862854
1.7880809307098389
1.779168963432312
1.7346489429473877
1.8196929693222048
1.6139127016067505
1.7573587894439695
1.819545030593872
1.7491633892059326
1.775534749031067
